"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x969565998675365888",2018-03-02 13:32:02,"x44923226","FredrkMemorial","The #flu is commonly associated with chills, fever, runny nose, fatigue, muscle aches, and cough. If you notice these symptoms, make sure you take precaution to heal your body and avoid spreading infection. #HealthyFrederick https://t.co/VGeKtXd241","Buffer",,,,FALSE,FALSE,2,1,"flu HealthyFrederick",,,,,"http://pbs.twimg.com/media/DXSXIxtUQAAWEIT.jpg","https://t.co/VGeKtXd241","https://twitter.com/FredrkMemorial/status/969565998675365888/photo/1","photo","http://pbs.twimg.com/media/DXSXIxtUQAAWEIT.jpg","https://t.co/VGeKtXd241","https://twitter.com/FredrkMemorial/status/969565998675365888/photo/1",,,,"en",,,,,,,,,,,,,
"x969427483497041921",2018-03-02 04:21:37,"x309237312","SuckMyDexterity","@365Opportunitie Its a long list.. flu like fatigue&amp; aching, firey pain in abdomen, sharp pain in my joints especially wrists and heals too, chest pain, sore back.. everything, all the time.","Twitter for Android","x969426364884496388","x937449799799808001","365Opportunitie",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x937449799799808001","365Opportunitie","en",,,,,,,,,,,,,
"x969338674411376641",2018-03-01 22:28:44,"x2561952475","SignatureCareTX","#Flu got you down even after you've recovered? What you need to know about post-viral fatigue and depression. https://t.co/qRTuwQVGxs via @usnews","Hootsuite",,,,FALSE,FALSE,0,0,"Flu",,"bit.ly/2FJPlUO","https://t.co/qRTuwQVGxs","http://bit.ly/2FJPlUO",,,,,,,,,"x6577642","usnews","en",,,,,,,,,,,,,
"x969316120271482885",2018-03-01 20:59:06,"x2253783906","CleanDropMobile","RT @CintasClean: We all know the symptoms of a #flu include fever, cough, sore throat, muscle aches, headaches and fatigue. But just what c…","Twitter for Android",,,,FALSE,TRUE,0,1,"flu",,,,,,,,,,,,,"x151098703","CintasClean","en",,,"x969311361447661570","We all know the symptoms of a #flu include fever, cough, sore throat, muscle aches, headaches and fatigue. But just what causes all the havoc? What is going on in your body as you fight the flu? via @washingtonpost
https://t.co/PL5o078vXC",,,,,,,,,
"x969311361447661570",2018-03-01 20:40:12,"x151098703","CintasClean","We all know the symptoms of a #flu include fever, cough, sore throat, muscle aches, headaches and fatigue. But just what causes all the havoc? What is going on in your body as you fight the flu? via @washingtonpost
https://t.co/PL5o078vXC","Hootsuite",,,,FALSE,FALSE,2,1,"flu",,"ow.ly/C8lG30izOiI","https://t.co/PL5o078vXC","http://ow.ly/C8lG30izOiI",,,,,,,,,"x2467791","washingtonpost","en",,,,,,,,,,,,,
"x969281066107224064",2018-03-01 18:39:49,"x887302186606014465","conwaymjames","I never realized how much the #flu can affect you, mental energy-wise. It's been two weeks and though my symptoms are gone, I still have fatigue and brain fog. HUGE hindrance on #writing  #amwriting #writerslife","Twitter Web Client",,,,FALSE,FALSE,2,0,"flu writing amwriting writerslife",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969270394191532033",2018-03-01 17:57:24,"x21344818","Nickelbabe_","Sore throat, nasal congestion, headache, fatigue, cough, nausea (had this yesterday), muscle aches...this had BETTER not be the flu!! 😷","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969229737645273088",2018-03-01 15:15:51,"x699315207651336194","CPFgrants","What you need to know about post-viral fatigue and #depression.  #Flu   https://t.co/Wt0GXLKMEu","Hootsuite",,,,FALSE,FALSE,0,0,"depression Flu",,"ow.ly/sqWF30iH0R0","https://t.co/Wt0GXLKMEu","http://ow.ly/sqWF30iH0R0",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969203206130683904",2018-03-01 13:30:25,"x35726646","drjewilliams","Post-viral fatigue and depression is real. Flu Got You Down Even After You’ve Recovered? https://t.co/QIcm6qz51y","Hootsuite",,,,FALSE,FALSE,0,0,,,"health.usnews.com/health-care/pa…","https://t.co/QIcm6qz51y","https://health.usnews.com/health-care/patient-advice/articles/2018-02-28/flu-got-you-down-even-after-youve-recovered",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969104146073833472",2018-03-01 06:56:48,"x948804125025865728","simplykatricia","Awake trying to figure out on #webmd if my fever, cough, and fatigue is the flu or a viral pneumonia. Those seem to be my only options. https://t.co/4j3cLj1oR9","Twitter for iPhone",,,,FALSE,FALSE,0,0,"webmd",,,,,"http://pbs.twimg.com/tweet_video_thumb/DXLzFLmWsAIaaCU.jpg","https://t.co/4j3cLj1oR9","https://twitter.com/simplykatricia/status/969104146073833472/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DXLzFLmWsAIaaCU.jpg","https://t.co/4j3cLj1oR9","https://twitter.com/simplykatricia/status/969104146073833472/photo/1",,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/00c55f041e27dc51.json","Staten Island","Staten Island, NY","city","United States","US",,,"-74.255641 -74.052253 -74.052253 -74.255641 40.495865 40.495865 40.648887 40.648887"
"x969086958092906496",2018-03-01 05:48:30,"x2806726739","NeofletperMaifl","Unhealthy Homes Cause Illness, Flu-like Symptoms and Fatigue Among Europeans, New Study Finds - Libero Quotidiano - https://t.co/ZJzMdEAAfQ","Psycho Ooooo",,,,FALSE,FALSE,0,0,,,"bit.ly/2t27udH","https://t.co/ZJzMdEAAfQ","http://bit.ly/2t27udH",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969086691440054272",2018-03-01 05:47:26,"x2382289663","LifeTechnology1","Reboost Flu Symptom Dissolving Tablets 100 ct Cold/Flu Relief Aches… https://t.co/yf3HZcCZqp https://t.co/yG22q0W9CT","Google",,,,FALSE,FALSE,0,0,,,"goo.gl/fb/NicJbq goo.gl/dnTzzG","https://t.co/yf3HZcCZqp https://t.co/yG22q0W9CT","https://goo.gl/fb/NicJbq http://goo.gl/dnTzzG",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969059592452870144",2018-03-01 03:59:45,"x14682031","chassuz","@Only1Difference I only had coughing, fatigue and fever and I had Flu A.","Twitter Web Client","x968976727782445056","x829185000868311041","Only1Difference",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x829185000868311041","Only1Difference","en",,,,,,,,,,,,,
"x968976727782445056",2018-02-28 22:30:29,"x829185000868311041","Only1Difference","Tamiflu? I don't have any other flu like symptoms though. Just fatigue and coughing https://t.co/u8KW3DPArP","Twitter for Android",,,,TRUE,FALSE,0,0,,,"twitter.com/chassuz/status…","https://t.co/u8KW3DPArP","https://twitter.com/chassuz/status/968973254185668611",,,,,,,,,,,"en","x968973254185668611","@Only1Difference @MegOTrailblazer Go to the doctor, stat, so you can get tamiflu if you need it.",,,,,,,,,,,
"x968950251905323008",2018-02-28 20:45:16,"x18242547","HellvetikaQueen","Ughhhh this is the flu right? Headache, annoying body/muscle aches, feeling dehydrated, crazy fatigue?","Twitter for iPhone",,,,FALSE,FALSE,12,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x968882909544267776",2018-02-28 16:17:41,"x933687414","CairnRodrigues","@meganpaasch The fatigue I've been complaining about has lingered even though the flu symptoms have been gone for 2 weeks. This one is vicious.","TweetDeck","x968882643348611072","x580418198","meganpaasch",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x580418198","meganpaasch","en",,,,,,,,,,,,,
"x968685289471401984",2018-02-28 03:12:24,"x323065840","xoAmandaRosexo","FUCK the flu man I’m basically almost over it but the fatigue sucksssss I can’t lift my arm up without needing an hour nap after 😞","Twitter for iPhone",,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x968683956249026560",2018-02-28 03:07:07,"x44338830","LAveryBrown","@Na0sGlass Formal-ish. Did a strep &amp; flu test. Both came back negative. But was told 95% of ALL flu tests in Texas have been negative!

My symptoms:
Fatigue-aches-Sore throat-Fever-Chills-hot flashes-
Drippy eyes&amp;nose

Dr said-Gotta be flu. 99.9% sure of it.","Twitter for iPhone","x968677329227558912","x3751123281","Na0sGlass",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x3751123281","Na0sGlass","en",,,,,,,,,,,,,
"x968652133741539328",2018-02-28 01:00:40,"x17393790","EverydayHealth","The early symptoms of this disease often resembles signs of the flu or influenza infection, including... https://t.co/oiY6PQVgxq

- Fever
- Chills or sweats
- Body aches
- Muscle and joint pain
- Fatigue
- Nausea https://t.co/RYvLo3SYnX","SocialFlow",,,,FALSE,FALSE,1,0,,,"trib.al/SX6bR29","https://t.co/oiY6PQVgxq","https://trib.al/SX6bR29","http://pbs.twimg.com/media/DXFX-sSXcAAk9s2.jpg","https://t.co/RYvLo3SYnX","https://twitter.com/EverydayHealth/status/968652133741539328/photo/1","photo","http://pbs.twimg.com/media/DXFX-sSXcAAk9s2.jpg","https://t.co/RYvLo3SYnX","https://twitter.com/EverydayHealth/status/968652133741539328/photo/1",,,,"en",,,,,,,,,,,,,
