"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x972226568742428674",2018-03-09 21:44:11,"x107221826","DrGuptaMD","RT @CarrieHodousek: WV Health Officer @DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet. This…","Twitter Lite",,,,FALSE,TRUE,0,3,"flu",,,,,,,,,,,,,"x1271257644 107221826","CarrieHodousek DrGuptaMD","en",,,"x972175590638936065","WV Health Officer @DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet. This map from the @CDCgov shows influenza activity levels in the U.S. this week.

STORY HERE: https://t.co/BJgSgt2033 https://t.co/7Lc2hzno4Q",,,,,,,,,
"x972226394603343872",2018-03-09 21:43:30,"x405136502","rub_me_wrong_","@helloross @JACKIEBEAT @MissSherryVine I wish I could be there:(
I wanted to go to the late show tonight but unfortunately I am home sick with the flu 🤒","Twitter for iPhone","x972226091921244160","x15033845","helloross",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x15033845 28684544 191988454","helloross JACKIEBEAT MissSherryVine","en",,,,,,,,,,,,,
"x972222256792432640",2018-03-09 21:27:03,"x761669041404669952","nurseegan","Flu update Friday-CDC says the number of people sick with flu is ⬇️.  However, the CDC reminds us that we're still in flu season and to exercise caution. Frequent hand-washing and hand-sanitizing continue to be critical steps in stopping the spread of flu. @MilfordSchools","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,"x117935931","MilfordSchools","en",,,,,,,,,,,,,
"x972216091203260416",2018-03-09 21:02:33,"x43906311","megami771","Kick #sick! https://t.co/Jcdcj1EbAs https://t.co/2DjG4PvK1Z","SocialOomph",,,,FALSE,FALSE,0,0,"sick",,"bit.ly/2AzVcbz","https://t.co/Jcdcj1EbAs","http://bit.ly/2AzVcbz","http://pbs.twimg.com/media/DX4BYF8VwAExybu.jpg","https://t.co/2DjG4PvK1Z","https://twitter.com/megami771/status/972216091203260416/photo/1","photo","http://pbs.twimg.com/media/DX4BYF8VwAExybu.jpg","https://t.co/2DjG4PvK1Z","https://twitter.com/megami771/status/972216091203260416/photo/1",,,,"en",,,,,,,,,,,,,
"x972200527021867008",2018-03-09 20:00:42,"x117797756","chicagopixels","#CDC Says #Flu Season Not Over Yet: CHICAGO (CNN) — The number of people sick with flu has… https://t.co/FNXTun3umA","Google",,,,FALSE,FALSE,0,0,"CDC Flu",,"goo.gl/fb/LvyiaE","https://t.co/FNXTun3umA","https://goo.gl/fb/LvyiaE",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972200249828798464",2018-03-09 19:59:36,"x19664367","DanSkinnerArt","RT @DanSkinnerArt: This was one of the better emails I got about my novel, MEMORIZING YOU: ""I finished your beautiful book last week with a…","Twitter Web Client",,,,FALSE,TRUE,0,22,,,,,,,,,,,,,,"x19664367","DanSkinnerArt","en",,,"x936116805290078208","This was one of the better emails I got about my novel, MEMORIZING YOU: ""I finished your beautiful book last week with a crying jag so nonstop and hard that I got sick. So I took my mom to get her flu shot and then gave her your book!"" https://t.co/knUvzLIudh #iartg #mustread #rt https://t.co/Hy98Dh3nfQ",,,,,,,,,
"x972198894217113600",2018-03-09 19:54:13,"x15995895","angelabaggetta","My husband has been diagnosed with the flu and I just cannot get sick for at least another week (ideally two) help","Twitter Web Client",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972198047810801665",2018-03-09 19:50:51,"x919828957","ZFernandez13","Came home sick, and then finished off spring break with everyone in the house having the stomach flu... Nice...","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972192477443739648",2018-03-09 19:28:43,"x16954507","velgor","Had my shot last year, and now sick for the second time with the flu—worse than that first. This shit is absurd.","Twitterrific for Mac",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972189981174312962",2018-03-09 19:18:48,"x380642173","le_sinji","Been sick for a week with the flu, and what better way to feel better then playing some cs:go. 
I will be playing a faceit points cup! cu there &lt;3
#sinarmy #bestbeardyo #ezwin

https://t.co/6Q1cyCZbe8
https://t.co/6Q1cyCZbe8 https://t.co/0VhQdNj4U5","Twitter Web Client",,,,FALSE,FALSE,0,0,"sinarmy bestbeardyo ezwin",,"twitch.tv/sinjitheone twitch.tv/sinjitheone","https://t.co/6Q1cyCZbe8 https://t.co/6Q1cyCZbe8","http://www.twitch.tv/sinjitheone http://www.twitch.tv/sinjitheone","http://pbs.twimg.com/ext_tw_video_thumb/972189842141478912/pu/img/6GFSYtK7fLV_ZcnX.jpg","https://t.co/0VhQdNj4U5","https://twitter.com/le_sinji/status/972189981174312962/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/972189842141478912/pu/img/6GFSYtK7fLV_ZcnX.jpg","https://t.co/0VhQdNj4U5","https://twitter.com/le_sinji/status/972189981174312962/video/1",,,,"en",,,,,,,,,,,,,
"x972189485646696448",2018-03-09 19:16:50,"x2353731720","WV_DHHR","RT @CarrieHodousek: WV Health Officer @DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet. This…","Twitter Web Client",,,,FALSE,TRUE,0,3,"flu",,,,,,,,,,,,,"x1271257644 107221826","CarrieHodousek DrGuptaMD","en",,,"x972175590638936065","WV Health Officer @DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet. This map from the @CDCgov shows influenza activity levels in the U.S. this week.

STORY HERE: https://t.co/BJgSgt2033 https://t.co/7Lc2hzno4Q",,,,,,,,,
"x972183963182780416",2018-03-09 18:54:53,"x34742074","Aiervon","Being sick is the worst. I’ve had a bad flu this entire week. The flu part is almost over but the coughing sticks with you and it’s just killer.","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972182982508335104",2018-03-09 18:50:59,"x1727038705","westernlvr","RT @580WCHS: RT CarrieHodousek: WV Health Officer DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over jus…","Twitter for iPhone",,,,FALSE,TRUE,0,1,"flu",,,,,,,,,,,,,"x17475144","580WCHS","en",,,"x972181031678873601","RT CarrieHodousek: WV Health Officer DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet. This map from the CDCgov shows influenza activity levels in the U.S. this week.

STORY HERE: https://t.co/wgqCDepJSG https://t.co/MolT5W2SiG",,,,,,,,,
"x972181031678873601",2018-03-09 18:43:14,"x17475144","580WCHS","RT CarrieHodousek: WV Health Officer DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet. This map from the CDCgov shows influenza activity levels in the U.S. this week.

STORY HERE: https://t.co/wgqCDepJSG https://t.co/MolT5W2SiG","IFTTT",,,,FALSE,FALSE,0,1,"flu",,"wvmetronews.com/2018/03/09/flu…","https://t.co/wgqCDepJSG","http://wvmetronews.com/2018/03/09/flu-season-peaks-in-wv-not-over-just-yet/","http://pbs.twimg.com/media/DX3ceMXW4AAk1xb.jpg","https://t.co/MolT5W2SiG","https://twitter.com/CarrieHodousek/status/972175590638936065/photo/1","photo","http://pbs.twimg.com/media/DX3ceMXW4AAk1xb.jpg","https://t.co/MolT5W2SiG","https://twitter.com/CarrieHodousek/status/972175590638936065/photo/1",,,,"en",,,,,,,,,,,,,
"x972180390088728576",2018-03-09 18:40:41,"x373023576","JeffJenkinsMN","RT @CarrieHodousek: WV Health Officer @DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet. This…","Twitter Web Client",,,,FALSE,TRUE,0,3,"flu",,,,,,,,,,,,,"x1271257644 107221826","CarrieHodousek DrGuptaMD","en",,,"x972175590638936065","WV Health Officer @DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet. This map from the @CDCgov shows influenza activity levels in the U.S. this week.

STORY HERE: https://t.co/BJgSgt2033 https://t.co/7Lc2hzno4Q",,,,,,,,,
"x972179233060646912",2018-03-09 18:36:06,"x25451167","KTVZ","The number of people sick with flu has continued to decrease across the nation, but experts warn that the season is not over yet. https://t.co/b5zKATJSm4","SocialNewsDesk",,,,FALSE,FALSE,0,0,,,"ktvz.com/health/flu-sea…","https://t.co/b5zKATJSm4","http://www.ktvz.com/health/flu-season-is-not-over-yet-the-cdc-cautions/713923985",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972175590638936065",2018-03-09 18:21:37,"x1271257644","CarrieHodousek","WV Health Officer @DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet. This map from the @CDCgov shows influenza activity levels in the U.S. this week.

STORY HERE: https://t.co/BJgSgt2033 https://t.co/7Lc2hzno4Q","Twitter Web Client",,,,FALSE,FALSE,3,3,"flu",,"wvmetronews.com/2018/03/09/flu…","https://t.co/BJgSgt2033","http://wvmetronews.com/2018/03/09/flu-season-peaks-in-wv-not-over-just-yet/","http://pbs.twimg.com/media/DX3ceMXW4AAk1xb.jpg","https://t.co/7Lc2hzno4Q","https://twitter.com/CarrieHodousek/status/972175590638936065/photo/1","photo","http://pbs.twimg.com/media/DX3ceMXW4AAk1xb.jpg","https://t.co/7Lc2hzno4Q","https://twitter.com/CarrieHodousek/status/972175590638936065/photo/1",,"x107221826 146569971","DrGuptaMD CDCgov","en",,,,,,,,,,,,,
"x972165796448342016",2018-03-09 17:42:42,"x75824919","buefamous","My boy is sick with the flu and there is nothing I can do about it . 😑","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972164281109176320",2018-03-09 17:36:41,"x824737912403136512","K_Lionheart_Art","Even tho I’m sick in bed with the flu, it’s an AWESOME DAY!! First some great news and then this hilarious art by @beanyzilla looks like everything’s coming up MILHOUSE!! :D thanks so much ZILLA! ❤️❤️❤️ https://t.co/ot0bUbPKsI","Twitter for iPhone",,,,TRUE,FALSE,6,0,,,"twitter.com/beanyzilla/sta…","https://t.co/ot0bUbPKsI","https://twitter.com/beanyzilla/status/972155822087159809",,,,,,,,,"x289475549","beanyzilla","en","x972155822087159809","Drawing horrible faces on Shiro is such a guilty pleasure XD  Thanks, @K_Lionheart_Art  @joshkeaton @Voltron #shiro #voltron https://t.co/ebCuSKJxi9",,,,,,,,,,,
"x972157572957515776",2018-03-09 17:10:01,"x32968728","JusAire","Also, since we're nitpicking about an amazing collaboration, let's also focus on which rapper had the most ""ehh"" bars. 

I'm slightly saying Jay ""the only MC with the flu, yeah I rhyme sick"" Z had the most ehh bars on Brooklyn's Finest. 

FIGHT ME","TweetDeck",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972156808524713985",2018-03-09 17:06:59,"x1612628335","LuLuLand77","My SO’s daughter has been sick for 3 days with the stomach flu. She got hypothermic and dehydrated. In the ER with her now. Hoping the fluids and meds they’re giving her help her feel better.","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972155589764747264",2018-03-09 17:02:09,"x885570444291588096","RoseCity_Med","This flu season is particularly nasty, with more people getting sick and ending up hospitalized than ever. But if you still haven't gotten a flu: https://t.co/6QcQR4TvXX https://t.co/YUY3jndXdz","Hootsuite",,,,FALSE,FALSE,0,0,,,"ow.ly/4Ley30inNM7","https://t.co/6QcQR4TvXX","http://ow.ly/4Ley30inNM7","http://pbs.twimg.com/media/DX3KWvCXcAI5BcS.jpg","https://t.co/YUY3jndXdz","https://twitter.com/RoseCity_Med/status/972155589764747264/photo/1","photo","http://pbs.twimg.com/media/DX3KWvCXcAI5BcS.jpg","https://t.co/YUY3jndXdz","https://twitter.com/RoseCity_Med/status/972155589764747264/photo/1",,,,"en",,,,,,,,,,,,,
"x972155079896846338",2018-03-09 17:00:07,"x727547253158776833","NeynotAny","I love it when doctors tell me I can take up to 2 Alieve at a time with food. Please, anaproxen is my breakfast when I'm not sick.  Amateurs... #flu","Twitter for Android",,,,FALSE,FALSE,0,0,"flu",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972151815033839617",2018-03-09 16:47:09,"x528142083","alannahlittle","Well, Michael and I started out Spring Break sick with the flu, so y’all have fun and I’ll be here playing nurse and coughing my head off 🙃","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972142888598589440",2018-03-09 16:11:40,"x783750560822484993","lalo0677","RT @yesyn13: Hey guys I know Ive been a little MIA I was sick with the flu but I am backk will be posting new content this week for yall 🤗…","Twitter for iPhone",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x961503752883769344","yesyn13","en",,,"x968470704093097984","Hey guys I know Ive been a little MIA I was sick with the flu but I am backk will be posting new content this week for yall 🤗
#yesynaya 
Shot by @ pedrorollejr https://t.co/PlEcqLPq2S",,,,,,,,,
"x972142299986702341",2018-03-09 16:09:20,"x29824485","DiamondsNTears","@screwthechew I hate people like this. That's how Kk, Randa and Jacob all got so sick. They are homeschooled, but go to Co-op twice a week for fun and games. Woman brought 3 kids with stomch flu
Jacob was sick for over a week, Randa and Kk 5 days","TweetDeck","x972141884360425472","x311850420","screwthechew",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x311850420","screwthechew","en",,,,,,,,,,,,,
"x972140358435033089",2018-03-09 16:01:37,"x27330574","sincerelyonyi","Has anyone successfully kept siblings apart?
My 1st born is sick with what we think is the flu… https://t.co/daJc5jPnme","Instagram",,,,FALSE,FALSE,0,0,,,"instagram.com/p/BgG8HD6H5_q/","https://t.co/daJc5jPnme","https://www.instagram.com/p/BgG8HD6H5_q/",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972138153141325824",2018-03-09 15:52:51,"x2793391678","AnitaSherrod","@Delilahsulliv10 I am so sorry, Delilah 🙁🙁 My granddaughter has been battling a bad cold.  NY has been hit hard with the flu.  So I was worried that it would turn into it. Of course she got better than I got sick 😂😂","Twitter for Android","x971749366754168833","x793185358624284672","Delilahsulliv10",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x793185358624284672","Delilahsulliv10","en",,,,,,,,,,,,,
"x972134729238700032",2018-03-09 15:39:15,"x460666455","KPsychonautics","RT @CriticallyKevin: 2. Good news! I’ve avoided crowds this whole winter to avoid this vicious, sometimes lethal #flu going around, which w…","@KPsychonautics",,,,FALSE,TRUE,0,1,"flu",,,,,,,,,,,,,"x22702661","CriticallyKevin","en",,,"x971961712524984320","2. Good news! I’ve avoided crowds this whole winter to avoid this vicious, sometimes lethal #flu going around, which was NOT generally effected by this year’s #vaccine. So on Monday, declined it this late.

You see where I’m going with this?

@PuddlesPityP, you can busy?

#Sick",,,,,,,,,
"x972121897709293569",2018-03-09 14:48:16,"x441356779","_Jadedd_","“The flu shot gave me the flu”-patient “uh no it didn’t that’s literally impossible”-me “I had to go to the hospital I was so sick!!”-patient. “Well were you diagnosed with the flu or any adverse reaction to the shot while there?”-me “no, they said it was a cold”-patient https://t.co/AUNobZOSLd","Twitter for iPhone",,,,FALSE,FALSE,16,2,,,,,,"http://pbs.twimg.com/tweet_video_thumb/DX2rtamVoAEyisS.jpg","https://t.co/AUNobZOSLd","https://twitter.com/_Jadedd_/status/972121897709293569/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DX2rtamVoAEyisS.jpg","https://t.co/AUNobZOSLd","https://twitter.com/_Jadedd_/status/972121897709293569/photo/1",,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/0eb9676d24b211f1.json","Cleveland","Cleveland, OH","city","United States","US",,,"-81.877771 -81.5331634 -81.5331634 -81.877771 41.392684 41.392684 41.599195 41.599195"
"x972121367612153856",2018-03-09 14:46:09,"x1554079182","jmwilsonnn","Good thing I'm sick with the flu right before spring break","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972097720474324992",2018-03-09 13:12:11,"x454914578","MuppetofaMiscia","#FF Currently sick with the flu, @Alexandriathred is a terrific cosplayer &amp; a cool, positive lady. Give her a follow as she beats back the germs. https://t.co/IyA8InYFTS","Twitter for iPhone",,,,FALSE,FALSE,7,1,"FF",,,,,"http://pbs.twimg.com/media/DX2VteQUMAARjEt.jpg","https://t.co/IyA8InYFTS","https://twitter.com/MuppetofaMiscia/status/972097720474324992/photo/1","photo","http://pbs.twimg.com/media/DX2VteQUMAARjEt.jpg","https://t.co/IyA8InYFTS","https://twitter.com/MuppetofaMiscia/status/972097720474324992/photo/1",,"x1354699003","Alexandriathred","en",,,,,,,,,,,,,
"x972094704908144640",2018-03-09 13:00:12,"x541385840","JoyceSm71449738","So sick and tired of dealing with this flu 🤧 🤒 flu 😷 hopefully the friendly skies will bring me some relief-lol https://t.co/HLZxXEBFRF","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,"http://pbs.twimg.com/media/DX2S-ZeVoAY4w60.jpg","https://t.co/HLZxXEBFRF","https://twitter.com/JoyceSm71449738/status/972094704908144640/photo/1","photo","http://pbs.twimg.com/media/DX2S-ZeVoAY4w60.jpg","https://t.co/HLZxXEBFRF","https://twitter.com/JoyceSm71449738/status/972094704908144640/photo/1",,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/1703b859c254a0f9.json","College Park","College Park, GA","city","United States","US",,,"-84.5129821 -84.427795 -84.427795 -84.5129821 33.5933183 33.5933183 33.669237 33.669237"
"x972078555482947584",2018-03-09 11:56:02,"x914606573816881153","AndyJokedAgain","RT @ohpegah: happy international women's day! i'm sick in bed with the flu. send me some funny tweets by women and i'll trophy one in betwe…","Twitter Web Client",,,,FALSE,TRUE,0,11,,,,,,,,,,,,,,"x52339560","ohpegah","en",,,"x971905217431310336","happy international women's day! i'm sick in bed with the flu. send me some funny tweets by women and i'll trophy one in between fever dreams.",,,,,,,,,
"x972076421781819392",2018-03-09 11:47:33,"x580226937","Tmsm107Tom","RT @ffxfirerescue: The Flu: What To Do If You Get Sick. It’s that time of year again: flu season. Despite  best efforts you may, however, c…","Twitter for iPhone",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x117134762","ffxfirerescue","en",,,"x971880236240592898","The Flu: What To Do If You Get Sick. It’s that time of year again: flu season. Despite  best efforts you may, however, come down with the flu. Our friends at @CDCgov have helpful info on what you should do if you get sick  https://t.co/xJh4ZeeTF2 #FightFlu https://t.co/Ecno4BPWZJ",,,,,,,,,
"x972066766372458496",2018-03-09 11:09:11,"x3119903500","leannuh_renay","RT @ohpegah: happy international women's day! i'm sick in bed with the flu. send me some funny tweets by women and i'll trophy one in betwe…","Twitter for iPhone",,,,FALSE,TRUE,0,11,,,,,,,,,,,,,,"x52339560","ohpegah","en",,,"x971905217431310336","happy international women's day! i'm sick in bed with the flu. send me some funny tweets by women and i'll trophy one in between fever dreams.",,,,,,,,,
"x972019547342589953",2018-03-09 08:01:33,"x809224958790529024","scitecho","Millions of Americans can't stay home with the flu, so it spreads https://t.co/nFLHehf2Xj https://t.co/GELEUs619U","IFTTT",,,,FALSE,FALSE,0,0,,,"bit.ly/2tB04hZ","https://t.co/nFLHehf2Xj","http://bit.ly/2tB04hZ","http://pbs.twimg.com/media/DXzbnyUW4AAVlFJ.jpg","https://t.co/GELEUs619U","https://twitter.com/PopSci/status/971893098006630400/photo/1","photo","http://pbs.twimg.com/media/DXzbnyUW4AAVlFJ.jpg","https://t.co/GELEUs619U","https://twitter.com/PopSci/status/971893098006630400/photo/1",,,,"en",,,,,,,,,,,,,
"x972017754843725826",2018-03-09 07:54:26,"x961447380452192256","ravensbloodlust","When your sick with the flu 😷 and can’t stream cause your voice sounds bad and you feel like crap just color #horror #coloring #twitchcreative #TwitchStreamers #SupportSmallStreamers #TwitchStreamers #TwitchTV https://t.co/5In0IAJeRS","Twitter for iPhone",,,,FALSE,FALSE,3,1,"horror coloring twitchcreative TwitchStreamers SupportSmallStreamers TwitchStreamers TwitchTV",,,,,"http://pbs.twimg.com/media/DX1M-2JVMAASD__.jpg","https://t.co/5In0IAJeRS","https://twitter.com/ravensbloodlust/status/972017754843725826/photo/1","photo","http://pbs.twimg.com/media/DX1M-2JVMAASD__.jpg","https://t.co/5In0IAJeRS","https://twitter.com/ravensbloodlust/status/972017754843725826/photo/1",,,,"en",,,,,,,,,,,,,
"x972014807665840129",2018-03-09 07:42:43,"x67389524","MfonnU","Two weeks of working with sick children and I get the flu as a reward. Just great!🙂","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972000908258066432",2018-03-09 06:47:30,"x3484254613","alxndrgh","@maadhunni more like SICK invite - cause you’re really coming down with the flu","Twitter for iPhone","x971996699324395522","x716948514","maadhunni",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x716948514","maadhunni","en",,,,,"https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json","Los Angeles","Los Angeles, CA","city","United States","US",,,"-118.668404 -118.155409 -118.155409 -118.668404 33.704538 33.704538 34.337041 34.337041"
"x972000526505095168",2018-03-09 06:45:59,"x73781822","briannafrerich","It deeply saddens me to sit around the lunch table and hear teacher after teacher talk about how they won't be able to strike, because they can't afford to miss work. About how they had to borrow money to pay bills because they were sick with the flu &amp; had to miss a week of work.","Twitter Web Client","x972000525414686720","x73781822","briannafrerich",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971985509776896000",2018-03-09 05:46:18,"x928881415709532160","alharrisonwhyte","🐯AMAZING NEW FEATURE🐯
Finish your day with the soothing vocals of the world's most touring musician, King Yellowman here with his hit ""Divorced"". We saw him in 2011, got the flu from him, and had the best time being sick ever!
https://t.co/AmfNTcMAYF","Twitter Lite",,,,FALSE,FALSE,0,0,,,"youtu.be/cFi0PzNkdR8","https://t.co/AmfNTcMAYF","https://youtu.be/cFi0PzNkdR8",,,,,,,,,,,"en",,,,,,,,,,,,,
"x971974124460363777",2018-03-09 05:01:04,"x291505451","umDoWhatNow","Had the flu. Got an ear infection. I’m sick again with a cold. WTF.","Twitter for iPhone",,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971968803507617797",2018-03-09 04:39:55,"x455281493","KATUPolitics","RT @KelleeAzar: McLane: That's like saying we are the healthiest in a group with the flu. Everyone is sick.  This is a massive problem. #Li…","TweetDeck",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x1068503185","KelleeAzar","en",,,"x971967237820043267","McLane: That's like saying we are the healthiest in a group with the flu. Everyone is sick.  This is a massive problem. #LiveOnK2",,,,,,,,,
"x971968790773694464",2018-03-09 04:39:52,"x17994536","KATUNews","RT @KelleeAzar: McLane: That's like saying we are the healthiest in a group with the flu. Everyone is sick.  This is a massive problem. #Li…","TweetDeck",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x1068503185","KelleeAzar","en",,,"x971967237820043267","McLane: That's like saying we are the healthiest in a group with the flu. Everyone is sick.  This is a massive problem. #LiveOnK2",,,,,,,,,
"x971967237820043267",2018-03-09 04:33:42,"x1068503185","KelleeAzar","McLane: That's like saying we are the healthiest in a group with the flu. Everyone is sick.  This is a massive problem. #LiveOnK2","Twitter Web Client","x971966985520033792","x1068503185","KelleeAzar",FALSE,FALSE,1,2,"LiveOnK2",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971961712524984320",2018-03-09 04:11:45,"x22702661","CriticallyKevin","2. Good news! I’ve avoided crowds this whole winter to avoid this vicious, sometimes lethal #flu going around, which was NOT generally effected by this year’s #vaccine. So on Monday, declined it this late.

You see where I’m going with this?

@PuddlesPityP, you can busy?

#Sick","Twitter for iPhone","x971960611146887169","x22702661","CriticallyKevin",FALSE,FALSE,0,1,"flu vaccine Sick",,,,,,,,,,,,,"x623023142","PuddlesPityP","en",,,,,,,,,,,,,
"x971959023602823168",2018-03-09 04:01:04,"x127045479","Rockhistorygal","@4Refnump Thanks much, Daddy-o! The RHG has been insanely sick with the flu for the last two weeks, so I am celebrating by taking That Day off tomorrow and (hopefully) sleeping. Rock on!","Twitter for Android","x971944161489256448","x595185869","4Refnump",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x595185869","4Refnump","en",,,,,"https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json","Los Angeles","Los Angeles, CA","city","United States","US",,,"-118.668404 -118.155409 -118.155409 -118.668404 33.704538 33.704538 34.337041 34.337041"
"x971954488524267521",2018-03-09 03:43:02,"x28719465","skylersimoneaux","I somehow finally came down with the flu, I can’t remember being this sick in my current life. Please send prayers or any good tips on how to get over this, because I honestly feel like death warmed over and it’s terrifying. 😭","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/be3410e825fe4fa4.json","Moscow","Moscow, ID","city","United States","US",,,"-117.039699 -116.961769 -116.961769 -117.039699 46.710846 46.710846 46.758567 46.758567"
"x971951300001738752",2018-03-09 03:30:22,"x1087927687","4fatherofmabbas","RT @ohpegah: happy international women's day! i'm sick in bed with the flu. send me some funny tweets by women and i'll trophy one in betwe…","Twitter for Android",,,,FALSE,TRUE,0,11,,,,,,,,,,,,,,"x52339560","ohpegah","en",,,"x971905217431310336","happy international women's day! i'm sick in bed with the flu. send me some funny tweets by women and i'll trophy one in between fever dreams.",,,,,,,,,
"x971949664789499904",2018-03-09 03:23:52,"x2997288262","ELbean_","@mariselitaaa_ I was sick before anyways i took my sat with a fever dawg i fet like micheal jordan in his flu game😤😤","Twitter for iPhone","x971949491476721664","x4756769660","mariselitaaa_",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x4756769660","mariselitaaa_","en",,,,,,,,,,,,,
"x971946568990543872",2018-03-09 03:11:34,"x4258540414","HanscomDiane","@Hilary_Farr Officially diagnosed with the flu yesterday. I don't remember ever being this sick before. Temp hovering between 101 &amp; 104. 😥😷","Twitter for Android",,"x480711212","Hilary_Farr",FALSE,FALSE,3,0,,,,,,,,,,,,,,"x480711212","Hilary_Farr","en",,,,,"https://api.twitter.com/1.1/geo/id/71a924fa9cd1b916.json","Hallowell","Hallowell, ME","city","United States","US",,,"-69.832906 -69.781332 -69.781332 -69.832906 44.262125 44.262125 44.314833 44.314833"
"x971940890586443777",2018-03-09 02:49:00,"x927399858368954368","TheHellion63","RT @MayaSinstress: Just received this image from a shoot I did with White Rabbit Studioz last month. I was so sick with post AVN flu. But,…","Twitter Web Client",,,,FALSE,TRUE,0,8,,,,,,,,,,,,,,"x35017125","MayaSinstress","en",,,"x971529603025006592","Just received this image from a shoot I did with White Rabbit Studioz last month. I was so sick with post AVN flu. But, I still rocked it! #LatexMistress #RubberFetish https://t.co/ykynrPe2IC",,,,,,,,,
"x971933179669082113",2018-03-09 02:18:22,"x179401076","punmagnate","RT @ohpegah: happy international women's day! i'm sick in bed with the flu. send me some funny tweets by women and i'll trophy one in betwe…","Twitter for Android",,,,FALSE,TRUE,0,11,,,,,,,,,,,,,,"x52339560","ohpegah","en",,,"x971905217431310336","happy international women's day! i'm sick in bed with the flu. send me some funny tweets by women and i'll trophy one in between fever dreams.",,,,,,,,,
