"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x971825652465881091",2018-03-08 19:11:05,"x3526227557","MDExpressva","The peak of flu season is almost over, but it's still possible you can come down with it. Let's go over typical flu symptoms and what you can do to help treat them.
#MDExpress #UrgentCare #fluseason #symptoms #treatment https://t.co/XfU5H95oap https://t.co/QGIZtDyir8","Fan Page Robot",,,,FALSE,FALSE,0,0,"MDExpress UrgentCare fluseason symptoms treatment",,"mdexpressva.com/treat-flu-symp…","https://t.co/XfU5H95oap","https://www.mdexpressva.com/treat-flu-symptoms/","http://pbs.twimg.com/media/DXyeRyQVQAEFWWl.jpg","https://t.co/QGIZtDyir8","https://twitter.com/MDExpressva/status/971825652465881091/photo/1","photo","http://pbs.twimg.com/media/DXyeRyQVQAEFWWl.jpg","https://t.co/QGIZtDyir8","https://twitter.com/MDExpressva/status/971825652465881091/photo/1",,,,"en",,,,,,,,,,,,,
"x971823455325900805",2018-03-08 19:02:22,"x19425192","EntoMike","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPhone",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971822467001061383",2018-03-08 18:58:26,"x358390451","anasajoo","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPhone",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971820510160957440",2018-03-08 18:50:39,"x807419179196444673","justasummerjob","@JacobSKellogg A. You are so freaking brave. That is incredible and I seriously count down the days until I can do something similar. B. I have the flu! But I'm recovering! I'm spending a lot of my down / sick time doing the things I particularly love and all in all I'm having a great week!!","Twitter Web Client","x971776343401738240","x427777226","JacobSKellogg",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x427777226","JacobSKellogg","en",,,,,,,,,,,,,
"x971820263510822912",2018-03-08 18:49:41,"x2579370894","Mal_Carter1","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for Android",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971819087725776896",2018-03-08 18:45:00,"x3370079338","wiscontext","As this year's flu season starts winding down, here's a look back at one of history's most deadly pandemics https://t.co/zoPFFKOOW3","Sprout Social",,,,FALSE,FALSE,0,0,,,"wiscontext.org/when-1918-infl…","https://t.co/zoPFFKOOW3","https://www.wiscontext.org/when-1918-influenza-pandemic-struck-wisconsin",,,,,,,,,,,"en",,,,,,,,,,,,,
"x971818754240843777",2018-03-08 18:43:41,"x46820196","TaChi33","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for Android",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971817667710644225",2018-03-08 18:39:22,"x76956232","1amaman","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPhone",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971815043942748160",2018-03-08 18:28:56,"x745172231655854080","R23370820Amanda","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPhone",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971814802401255426",2018-03-08 18:27:58,"x801841270075359232","M00A69","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPad",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971814293048930304",2018-03-08 18:25:57,"x17012707","JackDeTate","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for Android",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971814000991326208",2018-03-08 18:24:47,"x3006648124","satsumi_o","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter Web Client",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971812880235487232",2018-03-08 18:20:20,"x903160084410245121","Wherd_KMsT","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter Web Client",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971812511577137153",2018-03-08 18:18:52,"x3174870799","shaammmyy","I swear I thought the flu was calming down and then here I am catching it 😒","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971812380828164096",2018-03-08 18:18:21,"x265734395","rnoerr","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for Windows",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971812348108324864",2018-03-08 18:18:13,"x915619356649779200","Dnauerbach131","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPad",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971810551557959680",2018-03-08 18:11:05,"x9787242","ei9iw","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for Windows",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971810541684617217",2018-03-08 18:11:03,"x25727227","Maryscove","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPhone",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971810027357986816",2018-03-08 18:09:00,"x848579210398408704","realbillm","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for Android",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971809706078437376",2018-03-08 18:07:43,"x744216850788024320","MarkConing","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for Android",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971809219811921920",2018-03-08 18:05:48,"x14198923","voxpaula","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPhone",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971808528850567168",2018-03-08 18:03:03,"x1100239808","MichaelBDuncan","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter Lite",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971807886899908608",2018-03-08 18:00:30,"x376404914","SC_CT_RWA","Flu season may be winding down, but good health practices keep your body strong and ready to fend off colds and the flu. One recent study found that staying hydrated may boost a particular immune response to enable your body to better fight the viruses.  https://t.co/wXxx9tpogb","Hootsuite",,,,FALSE,FALSE,1,0,,,"goo.gl/7NvvZy","https://t.co/wXxx9tpogb","https://goo.gl/7NvvZy",,,,,,,,,,,"en",,,,,,,,,,,,,
"x971807517679521800",2018-03-08 17:59:02,"x53830319","NotAPreppie","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPhone",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971806033722073088",2018-03-08 17:53:08,"x874556255293100033","BQLovesVeggies","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPhone",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971805866650488833",2018-03-08 17:52:28,"x934568064124846081","CarolinaCamOr","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for Android",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971804524313628672",2018-03-08 17:47:08,"x494259870","4ahealthyhabit","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for Android",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971804497222815744",2018-03-08 17:47:02,"x896761663201980417","pinkproletariat","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for Android",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971804050713989120",2018-03-08 17:45:15,"x2509413740","BewareWarning","If you're wondering why there hasn't been a new Beware and Warning, I've been sick! I was down and out with the flu for a solid week and now I have bronchitis and essentially have no voice. Life really knows how to take a dump on your plans sometimes.","Twitter Web Client",,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971803521459937280",2018-03-08 17:43:09,"x291405463","ValerieMarch","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPhone",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971803470494928898",2018-03-08 17:42:57,"x397981797","LittleWhtBlouse","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for Android",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971803033972723712",2018-03-08 17:41:13,"x914153594991112193","LeslieMurtaza","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for Android",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971802843974983682",2018-03-08 17:40:27,"x146052064","lauravlaeren","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter Web Client",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971802107706781703",2018-03-08 17:37:32,"x949363791468220416","UrbanCosmology","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter Web Client",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971802017340510208",2018-03-08 17:37:10,"x476164990","brianalavoie","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPhone",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971801596152680449",2018-03-08 17:35:30,"x863063941127254017","ismellskunk","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for Android",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971801315558019072",2018-03-08 17:34:23,"x34878201","JamesJava","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPhone",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971801303805513729",2018-03-08 17:34:20,"x932401094378115074","BlaisRainbow","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for Android",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971800845938503680",2018-03-08 17:32:31,"x951566164580339713","JohnnyTYKE","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for Android",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971800803282489346",2018-03-08 17:32:21,"x256584789","liammc99","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPhone",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971800362784120832",2018-03-08 17:30:36,"x913156899473952768","BavasiBuzz","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter Lite",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971800066376847361",2018-03-08 17:29:25,"x579331864","anzolajm","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPhone",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971800039726206982",2018-03-08 17:29:19,"x14701161","yabamena","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","TweetDeck",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
"x971799870087426051",2018-03-08 17:28:38,"x9017192","purplehayz","RT @LaurelCoons: Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses…","Twitter for iPad",,,,FALSE,TRUE,0,114,,,,,,,,,,,,,,"x732611818951151616","LaurelCoons","en",,,"x971797137989226497","Hand Sanitizer:

🤺Alcohols break down the fatty lipid cellular wall of bacteria, denaturing the proteins inside

🤺Viruses that have a protein envelope (flu virus &amp; H1N1) are denatured just like bacteria

🤺Viruses that don’t have this envelope cannot be destroyed (norovirus) https://t.co/GiUfBcdQNZ",,,,,,,,,
